Mac Prefix,Vendor Name,Private,Block Type,Last Update
04:88:5F,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
FC:BC:D1,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
40:2B:50,"ARRIS Group, Inc.",false,MA-L,2019/03/20
AC:DB:48,"ARRIS Group, Inc.",false,MA-L,2019/03/20
0C:B7:71,"ARRIS Group, Inc.",false,MA-L,2019/03/20
6C:29:90,WiZ Connected Lighting Company Limited,false,MA-L,2019/03/20
24:16:6D,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
98:35:ED,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
70:C7:F2,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
8C:FD:18,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
C8:50:CE,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
CC:90:70,"Cisco Systems, Inc",false,MA-L,2019/03/20
28:41:C6,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
F4:1D:6B,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/03/20
A4:98:13,"ARRIS Group, Inc.",false,MA-L,2019/03/20
BC:97:40:C,LISTEC GmbH,false,MA-M,2019/03/20
BC:97:40:A,"Amap Information Technology Co., Ltd",false,MA-M,2019/03/20
BC:97:40:1,comtac AG,false,MA-M,2019/03/20
BC:97:40:9,Direct Communication Solutions,false,MA-M,2019/03/20
BC:97:40:B,ForoTel,false,MA-M,2019/03/20
BC:97:40:7,Airfi Oy AB,false,MA-M,2019/03/20
BC:97:40:D,Rollock Oy,false,MA-M,2019/03/20
70:B3:D5:AB:D,wtec GmbH,false,MA-S,2019/03/20
54:EF:44,"Lumi United Technology Co., Ltd",false,MA-L,2019/03/21
F8:A7:63,"Zhejiang Tmall Technology Co., Ltd.",false,MA-L,2019/03/21
38:01:18,"ULVAC,Inc.",false,MA-L,2019/03/21
14:AD:CA,China Mobile Iot Limited company,false,MA-L,2019/03/21
BC:97:40:5,"Shanghai Laisi Information Technology Co.,Ltd",false,MA-M,2019/03/21
BC:97:40:6,"Shenzhen Colorwin Optical Technology Co.,Ltd",false,MA-M,2019/03/21
38:94:ED,NETGEAR,false,MA-L,2019/03/22
C8:0D:32,Holoplot GmbH,false,MA-L,2019/03/22
70:04:33,California Things Inc.,false,MA-L,2019/03/22
78:CC:2B,"SINEWY TECHNOLOGY CO., LTD",false,MA-L,2019/03/22
C8:5D:38,"HUMAX Co., Ltd.",false,MA-L,2019/03/22
B8:07:56,Cisco Meraki,false,MA-L,2020/11/26
C4:41:1E,Belkin International Inc.,false,MA-L,2019/07/02
00:77:E4,Nokia Solutions and Networks GmbH & Co. KG,false,MA-L,2020/10/30
B4:A3:05,"XIAMEN YAXON NETWORK CO., LTD.",false,MA-L,2019/03/22
BC:97:40:2,Lattec I/S,false,MA-M,2019/03/22
D0:C8:57:C,Dante Security Inc.,false,MA-M,2019/03/22
D0:C8:57:2,FORGAMERS INC.,false,MA-M,2019/03/22
BC:97:40:E,B4ComTechnologies LLC,false,MA-M,2019/03/22
D0:C8:57:D,"IFLYTEK CO.,LTD.",false,MA-M,2020/01/04
D0:C8:57:3,Mobicon,false,MA-M,2019/03/22
70:B3:D5:0C:A,VITEC,false,MA-S,2019/03/22
70:B3:D5:CD:7,AutomationX GmbH,false,MA-S,2019/03/22
70:B3:D5:CF:8,Idneo Technologies S.A.U.,false,MA-S,2019/03/22
70:B3:D5:88:4,LG Electronics,false,MA-S,2019/03/22
D0:C8:57,IEEE Registration Authority,false,MA-L,2019/03/23
98:86:5D,"Nokia Shanghai Bell Co., Ltd.",false,MA-L,2019/03/25
D8:D4:E6,"Hytec Inter Co., Ltd.",false,MA-L,2019/03/25
48:A7:3C,"Sichuan tianyi kanghe communications co., LTD",false,MA-L,2019/03/25
84:0B:7C,Hitron Technologies. Inc,false,MA-L,2019/03/25
B4:DC:09,"Guangzhou Dawei Communication Co.,Ltd",false,MA-L,2019/03/25
D0:C8:57:8,"Nanjing Magewell Electronics Co.,Ltd",false,MA-M,2019/03/25
D0:C8:57:1,DALI A/S,false,MA-M,2019/03/25
70:B3:D5:D5:6,KRONOTECH SRL,false,MA-S,2019/03/25
70:B3:D5:57:E,Ascon Tecnologic S.r.l.,false,MA-S,2019/03/25
70:B3:D5:BE:7,Syscom Instruments SA,false,MA-S,2019/03/25
70:B3:D5:3B:D,DAO QIN TECHNOLOGY CO.LTD.,false,MA-S,2019/03/25
70:B3:D5:CC:6,MB connect line GmbH Fernwartungssysteme,false,MA-S,2019/03/25
C4:C6:03,"Cisco Systems, Inc",false,MA-L,2019/03/26
2C:4F:52,"Cisco Systems, Inc",false,MA-L,2019/03/26
F8:E7:A0,"vivo Mobile Communication Co., Ltd.",false,MA-L,2019/03/26
2C:FF:EE,"vivo Mobile Communication Co., Ltd.",false,MA-L,2019/03/26
60:3A:7C,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2019/03/26
7C:B5:9B,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2019/03/26
B4:54:59,"China Mobile (Hangzhou) Information Technology Co., Ltd.",false,MA-L,2019/03/26
00:AD:63,Dedicated Micros Malta LTD,false,MA-L,2019/03/26
BC:A1:3A,SES-imagotag,false,MA-L,2019/03/26
38:EF:E3,INGENICO TERMINALS SAS,false,MA-L,2019/03/26
D0:37:45,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2019/03/26
50:D4:F7,"TP-LINK TECHNOLOGIES CO.,LTD.",false,MA-L,2019/03/26
D0:C8:57:7,Eco Mobile,false,MA-M,2019/03/26
D0:C8:57:5,"Beijing Inspiry Technology Co., Ltd.",false,MA-M,2019/03/26
D0:C8:57:0,"YUAN High-Tech Development Co., Ltd.",false,MA-M,2019/03/26
D0:C8:57:4,Imin Technology Pte Ltd,false,MA-M,2019/03/26
D0:C8:57:6,"Innovative Industrial(HK)Co., Limited",false,MA-M,2019/03/26
70:B3:D5:06:8,Onethinx BV,false,MA-S,2019/03/26
70:B3:D5:45:6,Technological Application and Production One Member Liability Company (Tecapro company),false,MA-S,2019/03/26
D0:C8:57:B,"CHUNGHSIN INTERNATIONAL ELECTRONICS CO.,LTD.",false,MA-M,2019/03/27
D0:C8:57:E,E-T-A Elektrotechnische Apparate GmbH,false,MA-M,2019/03/27
D0:C8:57:A,shenzhen cnsun,false,MA-M,2019/03/27
D0:C8:57:9,Shenzhen xiaosha  Intelligence  Technology Co. Ltd,false,MA-M,2019/03/27
70:B3:D5:2D:7,Private,false,MA-S,2019/03/27
50:E0:85,Intel Corporate,false,MA-L,2019/03/28
24:EE:9A,Intel Corporate,false,MA-L,2019/03/28
50:97:44,Integrated Device Technology (Malaysia) Sdn. Bhd.,false,MA-L,2019/03/28
60:29:D5,DAVOLINK Inc.,false,MA-L,2019/03/29
5C:87:9C,Intel Corporate,false,MA-L,2019/03/29
DC:54:D7,Amazon Technologies Inc.,false,MA-L,2019/03/29
38:1A:52,Seiko Epson Corporation,false,MA-L,2019/03/29
88:9F:AA,Hella Gutmann Solutions GmbH,false,MA-L,2019/03/29
9C:99:CD,Voippartners,false,MA-L,2019/03/29
8C:59:3C,IEEE Registration Authority,false,MA-L,2019/03/29
00:ED:B8,KYOCERA Corporation,false,MA-L,2019/03/29
8C:59:3C:9,GENIS,false,MA-M,2019/03/29
8C:59:3C:1,"Future Robot Technology Co., Limited",false,MA-M,2019/03/29
8C:59:3C:5,Spectranetix,false,MA-M,2019/03/29
70:B3:D5:DC:3,Fath Mechatronics,false,MA-S,2019/03/29
70:B3:D5:2C:7,Worldsensing,false,MA-S,2019/03/29
70:B3:D5:B5:8,INTERNET PROTOCOLO LOGICA SL,false,MA-S,2019/03/29
70:B3:D5:B2:F,Hermann Automation GmbH,false,MA-S,2019/03/29
70:B3:D5:3C:B,GeoSpectrum Technologies Inc,false,MA-S,2019/03/29
70:B3:D5:25:8,BAYKON Endüstriyel Kontrol Sistemleri San. ve Tic. A.Ş.,false,MA-S,2019/03/29
70:B3:D5:DF:B,Yamamoto Works Ltd.,false,MA-S,2019/03/29
70:B3:D5:C0:4,Prolan Zrt.,false,MA-S,2019/03/29
70:B3:D5:1F:7,Morgan Schaffer Inc.,false,MA-S,2019/03/29
F4:33:28,CIMCON Lighting Inc.,false,MA-L,2019/04/01
2C:1E:4F,"Chengdu Qianli Network Technology Co., Ltd.",false,MA-L,2019/04/01
A4:AE:11,"Hon Hai Precision Ind. Co., Ltd.",false,MA-L,2019/04/01
AC:5D:5C,FN-LINK TECHNOLOGY LIMITED,false,MA-L,2019/04/01
00:F6:20,"Google, Inc.",false,MA-L,2019/04/01
70:B3:D5:10:2,Oxford Monitoring Solutions Ltd,false,MA-S,2019/04/01
70:B3:D5:DF:4,Heim- & Bürokommunikation Ilmert e.K.,false,MA-S,2019/04/01
70:B3:D5:47:A,GlooVir Inc.,false,MA-S,2019/04/01
70:B3:D5:46:3,"WARECUBE,INC",false,MA-S,2019/04/01
70:B3:D5:65:E,Season Electronics Ltd,false,MA-S,2019/04/01
6C:5E:3B,"Cisco Systems, Inc",false,MA-L,2019/04/03
14:42:FC,Texas Instruments,false,MA-L,2019/04/03
3C:B7:4B,Technicolor CH USA Inc.,false,MA-L,2019/04/03
B0:B5:E8,Ruroc LTD,false,MA-L,2019/04/03
04:D5:90,"Fortinet, Inc.",false,MA-L,2019/07/02
5C:5A:C7,"Cisco Systems, Inc",false,MA-L,2019/04/03
00:35:FF,Texas Instruments,false,MA-L,2019/04/03
B4:52:A9,Texas Instruments,false,MA-L,2019/04/03
E4:54:E8,Dell Inc.,false,MA-L,2019/04/03
B4:60:77,Sichuan Changhong Electric Ltd.,false,MA-L,2019/04/03
E4:15:F6,Texas Instruments,false,MA-L,2019/04/03
8C:59:3C:3,Chongqing beimoting technology co.ltd,false,MA-M,2019/04/03
70:B3:D5:D4:9,Sicon srl,false,MA-S,2019/04/03
70:B3:D5:2C:0,Sensative AB,false,MA-S,2019/04/03
70:B3:D5:24:C,"Astronomical Research Cameras, Inc.",false,MA-S,2019/04/03
70:B3:D5:E5:4,Beijing PanGu Company,false,MA-S,2019/04/03
70:B3:D5:C5:1,Innotas Elektronik GmbH,false,MA-S,2019/04/03
7C:94:2A,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
1C:B7:96,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
D4:62:EA,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
38:47:BC,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
F8:AD:CB,HMD Global Oy,false,MA-L,2019/04/05
44:59:E3,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
54:BA:D6,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
74:59:09,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
E4:FD:A1,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
68:3F:1E,EFFECT Photonics B.V.,false,MA-L,2019/04/05
54:92:09,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
E4:19:C1,"HUAWEI TECHNOLOGIES CO.,LTD",false,MA-L,2019/04/05
B8:66:85,Sagemcom Broadband SAS,false,MA-L,2019/04/05
8C:59:3C:7,OBO Pro.2 Inc.,false,MA-M,2019/04/05
8C:59:3C:D,IDRO-ELETTRICA S.P.A.,false,MA-M,2019/04/05
8C:59:3C:8,Nanonord A/S,false,MA-M,2019/04/05
8C:59:3C:6,"Qbic Technology Co., Ltd",false,MA-M,2019/04/05
8C:59:3C:2,"Beida Jade Bird Universal Fire Alarm Device CO.,LTD.",false,MA-M,2019/04/05
70:B3:D5:72:6,ATGS,false,MA-S,2019/04/05
70:B3:D5:09:3,Legrand Electric Ltd,false,MA-S,2019/04/05
70:B3:D5:57:1,Echogear,false,MA-S,2019/04/05
4A:7F:74,INTEC Inc.,false,CID,2019/04/05
04:C8:07,Xiaomi Communications Co Ltd,false,MA-L,2019/04/08
D8:AF:81,ZAO NPK Rotek,false,MA-L,2019/04/08
98:7A:14,Microsoft Corporation,false,MA-L,2019/04/08
AC:B1:EE,"SHENZHEN FENDA TECHNOLOGY CO., LTD",false,MA-L,2019/04/08
18:71:D5,"Hazens Automotive Electronics(SZ)Co.,Ltd.",false,MA-L,2019/04/08
C8:3D:DC,Xiaomi Communications Co Ltd,false,MA-L,2019/04/08
8C:59:3C:4,Guralp Systems Limited,false,MA-M,2019/04/08
8C:59:3C:B,Scharfe-Sicht GmbH,false,MA-M,2019/04/08
8C:59:3C:0,"Fujian Chaozhi Group Co., Ltd.",false,MA-M,2019/04/08
8C:59:3C:C,Dantherm Cooling Inc.,false,MA-M,2019/04/08
8C:59:3C:A,ecom instruments GmbH,false,MA-M,2019/04/08
70:B3:D5:39:8,SIPRO s.r.l.,false,MA-S,2019/04/08
70:B3:D5:72:A,MRC Systems GmbH,false,MA-S,2019/04/08
70:B3:D5:CD:4,Southern Ground Audio LLC,false,MA-S,2019/04/08
04:A2:22,Arcadyan Corporation,false,MA-L,2019/04/10
04:AB:6A,"Chun-il Co.,Ltd.",false,MA-L,2019/04/10
54:DE:D0,Sevio Srl,false,MA-L,2019/04/10
84:57:33,Microsoft Corporation,false,MA-L,2019/04/10
8C:59:3C:E,"Shenzhen Tian-Power Technology Co.,Ltd.",false,MA-M,2019/04/10
70:B3:D5:91:D,Cubitech,false,MA-S,2019/04/10
70:B3:D5:70:1,COMPAR Computer GmbH,false,MA-S,2019/04/10
70:B3:D5:49:6,Profcon AB,false,MA-S,2019/04/10
70:B3:D5:4A:4,DEUTA-WERKE GmbH,false,MA-S,2019/04/10
54:9C:27,Plasma Cloud Limited,false,MA-L,2019/04/12
48:9B:D5,"Extreme Networks, Inc.",false,MA-L,2019/04/12
B4:A2:EB,IEEE Registration Authority,false,MA-L,2019/04/12
54:15:89,MCS Logic Inc.,false,MA-L,2019/04/12
F8:60:F0,"Aruba, a Hewlett Packard Enterprise Company",false,MA-L,2019/04/12
44:42:2F,"TESTOP CO.,LTD.",false,MA-L,2019/04/12
94:DC:4E,"AEV, spol. s r. o.",false,MA-L,2019/04/12
3C:8C:93,Juniper Networks,false,MA-L,2019/04/12
B4:6C:47,Panasonic Appliances Company,false,MA-L,2019/04/12
B4:A2:EB:8,"SHENZHEN ZHUIFENGMA TECHNOLOGY CO., LTD",false,MA-M,2019/04/12
B4:A2:EB:C,"Shanghai Shenou Communication Equipment Co., Ltd.",false,MA-M,2019/05/20
B4:A2:EB:5,Annapurna labs,false,MA-M,2019/04/12
B4:A2:EB:1,"DCI International, LLC.",false,MA-M,2019/04/12
B4:A2:EB:7,Kona I,false,MA-M,2019/04/12
B4:A2:EB:A,"Hengkang（Hangzhou）Co.,Ltd",false,MA-M,2019/04/12
B4:A2:EB:0,"QKM Technology(Dongguan)Co.,Ltd",false,MA-M,2019/04/12
B4:A2:EB:4,Softel SA de CV,false,MA-M,2019/04/12
B4:A2:EB:6,"ShenZhen Lark Acoustics Co., Ltd.",false,MA-M,2019/04/12
B4:A2:EB:D,SALZBRENNER media GmbH,false,MA-M,2019/04/12
B4:A2:EB:9,"CURRENT WAYS, INC.",false,MA-M,2019/04/12
70:B3:D5:F4:8,HEITEC AG,false,MA-S,2019/04/12
70:B3:D5:70:B,Alere Technologies AS,false,MA-S,2019/04/12
70:B3:D5:42:0,ECOINET,false,MA-S,2019/04/12
70:B3:D5:3E:A,DAVE SRL,false,MA-S,2019/04/12
70:B3:D5:A8:A,JSC VIST Group,false,MA-S,2019/04/15
2C:16:BD,IEEE Registration Authority,false,MA-L,2019/04/17
D0:4E:50,"Mobiwire Mobiles (NingBo) Co., LTD",false,MA-L,2019/04/17
84:D4:12,Palo Alto Networks,false,MA-L,2019/04/17
C0:64:E4,"Cisco Systems, Inc",false,MA-L,2019/04/17
70:B3:D5:98:3,ENS Engineered Network Systems,false,MA-S,2019/04/17
50:80:4A,"Quectel Wireless Solutions Co., Ltd.",false,MA-L,2019/04/18
5C:A1:E0,EmbedWay Technologies,false,MA-L,2019/04/18
74:84:E1,"Dongguan Haoyuan Electronics Co.,Ltd",false,MA-L,2019/04/18
30:94:35,"vivo Mobile Communication Co., Ltd.",false,MA-L,2019/04/18
08:B3:AF,"vivo Mobile Communication Co., Ltd.",false,MA-L,2019/04/18
B4:C4:76,Wuhan Maritime Communication Research Institute,false,MA-L,2019/04/18
40:74:E0,Intel Corporate,false,MA-L,2019/04/18
30:86:2D,"Arista Network, Inc.",false,MA-L,2019/04/18
F4:3E:66,Bee Computing (HK) Limited,false,MA-L,2019/04/18
50:EB:71,Intel Corporate,false,MA-L,2019/04/18
DC:39:6F,AVM Audiovisuelles Marketing und Computersysteme GmbH,false,MA-L,2019/04/18
68:34:89,LEA Professional,false,MA-L,2019/04/18
2C:16:BD:D,"Hangzhou Yanzhi Technology Co.,Ltd.",false,MA-M,2019/04/18
2C:16:BD:6,"CLOUDWALK TECHNOLOGY CO.,LTD",false,MA-M,2019/04/18
2C:16:BD:A,"Shenzhen Haiying Wire Tech Co., Ltd.",false,MA-M,2019/04/18
2C:16:BD:0,"Beijing Jishi Huitong Technology Co., Ltd.",false,MA-M,2019/04/18
2C:16:BD:7,"SCT OPTRONICS CO., LTD",false,MA-M,2019/04/18
B4:A2:EB:E,"Dongguan Finslink Communication Technology Co.,Ltd.",false,MA-M,2019/04/18
70:B3:D5:34:D,"Equos Research Co., Ltd",false,MA-S,2019/04/18
70:B3:D5:6C:A,"LINEAGE POWER PVT LTD.,",false,MA-S,2019/04/18
34:75:63,"SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.",false,MA-L,2019/04/19
44:23:7C,"Beijing Xiaomi Mobile Software Co., Ltd",false,MA-L,2019/04/19
14:2E:5E,Sercomm Corporation.,false,MA-L,2019/04/19
A4:53:0E,"Cisco Systems, Inc",false,MA-L,2019/04/19
1C:D5:E2,"Shenzhen YOUHUA Technology Co., Ltd",false,MA-L,2019/04/19
2C:16:BD:B,LINGDONG TECHNOLOGY (BEIJING) CO. LTD,false,MA-M,2019/04/19
2C:16:BD:2,AIMCO,false,MA-M,2019/04/19
70:B3:D5:17:1,Aetina Corporation,false,MA-S,2019/04/19
70:B3:D5:40:9,"Beijing Yutian Technology Co., Ltd.",false,MA-S,2019/04/19
70:B3:D5:E3:8,Cursor Systems NV,false,MA-S,2019/04/19
EA:B8:9B,"Thread Group, Inc.",false,CID,2019/04/19
FC:7D:6C,"HYESUNG TECHWIN Co., Ltd",false,MA-L,2019/04/22
E8:6F:38,"CHONGQING FUGUI ELECTRONICS CO.,LTD.",false,MA-L,2019/04/22
4C:FB:FE,Sercomm Japan Corporation,false,MA-L,2019/04/22
38:18:4C,Sony Home Entertainment&Sound Products Inc,false,MA-L,2019/04/22
60:23:A4,"Sichuan AI-Link Technology Co., Ltd.",false,MA-L,2019/04/22
D4:4B:B6,"Zhejiang Tmall Technology Co., Ltd.",false,MA-L,2019/04/22
C0:CB:F1,"Mobiwire Mobiles (NingBo) Co., LTD",false,MA-L,2019/04/22
2C:16:BD:9,"Shanghai Walktech Information Technology Co.,Ltd.",false,MA-M,2019/04/22
70:B3:D5:58:8,LLC NPO Svyazkomplektservis,false,MA-S,2019/04/22
64:CB:9F,TECNO MOBILE LIMITED,false,MA-L,2019/04/23
70:B3:D5:1F:C,"Guan Show Technologe Co., Ltd.",false,MA-S,2019/04/23
F4:CE:36,Nordic Semiconductor ASA,false,MA-L,2019/04/24
64:FF:0A,Wistron Neweb Corporation,false,MA-L,2019/04/24
3C:EC:EF,"Super Micro Computer, Inc.",false,MA-L,2019/04/24
68:3B:78,"Cisco Systems, Inc",false,MA-L,2019/04/24
74:D6:37,Amazon Technologies Inc.,false,MA-L,2019/04/24
08:68:8D,"New H3C Technologies Co., Ltd",false,MA-L,2019/04/24
10:33:BF,Technicolor CH USA Inc.,false,MA-L,2019/04/24
2C:16:BD:8,"Shenzhen elink smart Co., ltd",false,MA-M,2019/04/24
2C:16:BD:C,"Beijing CHJ Automotive Co., Ltd.",false,MA-M,2019/04/24
2C:16:BD:4,Sunit Oy,false,MA-M,2019/04/24
2C:16:BD:3,Saft AB,false,MA-M,2019/04/24
2C:16:BD:E,Molex Incorporated,false,MA-M,2019/04/24
2C:16:BD:5,"Beijing Zhijian Link Technology Co., Ltd.",false,MA-M,2019/04/24
FC:A4:7A:3,Cliptech Industria e Comercio Ltda,false,MA-M,2019/04/24
2C:16:BD:1,Curtiss-Wright Drive Technology,false,MA-M,2019/04/24
70:B3:D5:3F:B,Liberty Reach,false,MA-S,2019/04/24
70:B3:D5:DE:D,Simpulse,false,MA-S,2019/04/24
70:B3:D5:38:A,KSE GmbH,false,MA-S,2019/08/11
70:B3:D5:45:8,"Ongisul Co.,Ltd.",false,MA-S,2019/04/24
70:B3:D5:33:7,Laborie,false,MA-S,2019/04/24
70:B3:D5:4D:6,Operational Technology Solutions,false,MA-S,2019/04/24
70:B3:D5:15:8,EAX Labs s.r.o.,false,MA-S,2019/04/24
FC:A4:7A,IEEE Registration Authority,false,MA-L,2019/04/25
8C:BE:24,"Tashang Semiconductor(Shanghai) Co., Ltd.",false,MA-L,2019/04/26
80:72:15,BSkyB Ltd,false,MA-L,2019/04/26
1C:41:76,"China Mobile Group Device Co.,Ltd.",false,MA-L,2019/04/26
48:21:6C,China Mobile IOT Company Limited,false,MA-L,2019/04/26
AC:C3:58,Continental Automotive Czech Republic s.r.o.,false,MA-L,2019/04/26
60:44:7A,Water-i.d. GmbH,false,MA-L,2019/04/26
F0:99:19,Garmin International,false,MA-L,2019/04/26
C4:AC:59,"Murata Manufacturing Co., Ltd.",false,MA-L,2019/04/26
58:16:D7,"ALPSALPINE CO,.LTD",false,MA-L,2020/10/10
18:A4:A9,Vanu Inc.,false,MA-L,2019/04/26
80:E8:2C,Hewlett Packard,false,MA-L,2019/04/26
FC:A4:7A:D,"SHENZHEN KUKU TECHNOLOGY CO.,LTD",false,MA-M,2019/04/26
FC:A4:7A:7,Innovative Advantage,false,MA-M,2019/04/26
FC:A4:7A:8,KARRY COMMUNICATION LIMITED,false,MA-M,2019/04/26
FC:A4:7A:2,"Ant Financial（Hang Zhou）Network Technology Co.,Ltd.",false,MA-M,2019/04/26
FC:A4:7A:9,Oberix Group Pty Ltd,false,MA-M,2019/04/26
FC:A4:7A:1,"Shenzhen VMAX New Energy Co., Ltd.",false,MA-M,2019/04/26
70:B3:D5:CD:B,"Wuhan Xingtuxinke ELectronic Co.,Ltd",false,MA-S,2019/04/26
70:B3:D5:44:9,Edgeware AB,false,MA-S,2019/04/26
6A:9D:A4,Global Reach Technology,false,CID,2019/04/26
6C:E8:C6,Earda Technologies co Ltd,false,MA-L,2019/04/29
4C:6B:E8,"Apple, Inc.",false,MA-L,2019/04/29
CC:66:0A,"Apple, Inc.",false,MA-L,2019/04/29
FC:1D:43,"Apple, Inc.",false,MA-L,2019/04/29
8C:86:1E,"Apple, Inc.",false,MA-L,2019/04/29
18:55:E3,"Apple, Inc.",false,MA-L,2019/04/29
54:2B:8D,"Apple, Inc.",false,MA-L,2019/04/29
24:40:AE,"NIIC Technology Co., Ltd.",false,MA-L,2019/04/29
B8:F1:2A,"Apple, Inc.",false,MA-L,2019/04/29
88:64:40,"Apple, Inc.",false,MA-L,2019/04/29
F8:87:F1,"Apple, Inc.",false,MA-L,2019/04/29
0C:81:26,Juniper Networks,false,MA-L,2019/04/29
C4:E1:A1,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",false,MA-L,2019/04/29
F0:68:65,Taicang T&W Electronics,false,MA-L,2019/04/29
F0:C3:71,"Apple, Inc.",false,MA-L,2019/04/29
30:57:14,"Apple, Inc.",false,MA-L,2019/04/29
14:95:CE,"Apple, Inc.",false,MA-L,2019/04/29
E4:50:EB,"Apple, Inc.",false,MA-L,2019/04/29
F4:0E:01,"Apple, Inc.",false,MA-L,2019/04/29
60:70:C0,"Apple, Inc.",false,MA-L,2019/04/29
C8:B1:CD,"Apple, Inc.",false,MA-L,2019/04/29
60:8B:0E,"Apple, Inc.",false,MA-L,2019/04/29
00:4E:01,Dell Inc.,false,MA-L,2019/04/29
6C:D7:1F,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",false,MA-L,2019/04/29
F4:B5:BB,CERAGON NETWORKS,false,MA-L,2019/04/29
50:7A:C5,"Apple, Inc.",false,MA-L,2019/04/29
50:DE:06,"Apple, Inc.",false,MA-L,2019/04/29
14:60:CB,"Apple, Inc.",false,MA-L,2019/04/29
FC:A4:7A:A,"Shenzhen Elebao Technology Co., Ltd",false,MA-M,2019/04/29
FC:A4:7A:5,Syfer,false,MA-M,2019/04/29
FC:A4:7A:C,"Shenzhen ALFEYE Technology CO.,Ltd",false,MA-M,2019/04/29
FC:A4:7A:0,Broadcom Inc.,false,MA-M,2019/04/29
FC:A4:7A:B,"Shenzhen Nokelock Technology Co, Ltd.",false,MA-M,2019/04/29
70:B3:D5:93:1,"MARINE INSTRUMENTS, S.A.",false,MA-S,2019/04/29
D4:AD:BD,"Cisco Systems, Inc",false,MA-L,2019/04/30
2C:A8:9C,Creatz inc.,false,MA-L,2019/05/02
4C:DC:0D,Coral Telecom Limited,false,MA-L,2019/05/02
FC:A4:7A:4,HOOC AG,false,MA-M,2019/05/02
FC:A4:7A:6,Token,false,MA-M,2019/05/02
70:B3:D5:A7:0,Gateview Technologies,false,MA-S,2019/05/02
70:B3:D5:87:4,NORTHBOUND NETWORKS PTY. LTD.,false,MA-S,2019/05/02
70:B3:D5:52:1,Selex ES Inc.,false,MA-S,2019/05/02
70:B3:D5:6F:4,Private,false,MA-S,2019/05/02
CC:CC:CC,Silicon Laboratories,false,MA-L,2019/05/03
D0:5F:64,IEEE Registration Authority,false,MA-L,2019/05/03
D0:5F:64:0,Decathlon SA,false,MA-M,2019/05/03
D0:5F:64:A,PartnerNET LTD,false,MA-M,2019/05/03
D0:5F:64:4,wallbe GmbH,false,MA-M,2019/05/03
FC:A4:7A:E,Hefei Feier Smart Science&Technology Co. Ltd,false,MA-M,2019/05/03
D0:5F:64:7,"Beijing Core Shield Group Co., Ltd.",false,MA-M,2019/05/03
70:B3:D5:B0:0,HORIBA ABX SAS,false,MA-S,2019/05/03
70:B3:D5:83:E,"The Dini Group, La Jolla inc.",false,MA-S,2019/05/03
70:B3:D5:54:3,wallbe GmbH,false,MA-S,2019/05/03
70:B3:D5:0F:6,KSE GmbH,false,MA-S,2019/05/03
D0:5F:64:D,"Shenzhen Canzone Technology Co.,Ltd.",false,MA-M,2019/05/06
70:B3:D5:59:A,Wagner Group GmbH,false,MA-S,2019/05/06
64:DF:10,JingLue Semiconductor(SH) Ltd.,false,MA-L,2019/05/07
C4:63:FB,Neatframe AS,false,MA-L,2019/05/07
E4:CC:9D,Integrated Device Technology (Malaysia) Sdn. Bhd.,false,MA-L,2019/05/07
8C:49:62,"Roku, Inc",false,MA-L,2020/10/15
D0:5F:64:3,HUAQIN TELECOM HONG KONG LTD,false,MA-M,2019/05/07
70:B3:D5:B6:5,Rotem Industry LTD,false,MA-S,2019/05/07
70:B3:D5:F6:C,VisioGreen,false,MA-S,2019/05/07
70:B3:D5:C7:A,"ENTEC Electric & Electronic Co., LTD.",false,MA-S,2019/05/07
90:BD:E6,"Quectel Wireless Solutions Co., Ltd.",false,MA-L,2019/05/08
AC:FE:05,ITEL MOBILE LIMITED,false,MA-L,2019/05/08
